CodeLevel1|DescriptionLevel1|CodeLevel2|DescriptionLevel2|CodeLevel3|DescriptionLevel3|CodeLevel4|DescriptionLevel4|ID|CustomCodeLevel1|CustomDescriptionLevel1|CustomCodeLevel2|CustomDescriptionLevel2|CustomCodeLevel3|CustomDescriptionLevel3|CustomCodeLevel4|LanguageCode
15|Software|1553|Software Juegos|SPT-SW|Software Juegos Deportivos|DVD|Software en DVD|1684|15|Software|C10019|SW Entretenimiento|SPT-SW|Software Juegos Deportivos|DVD|es-MX
15|Software|1553|Software Juegos|SPT-SW|Software Juegos Deportivos|ESD|Entrega electrónica de Software|1747|15|Software|C10019|SW Entretenimiento|SPT-SW|Software Juegos Deportivos|ESD|es-MX
15|Software|1553|Software Juegos|SPT-SW|Software Juegos Deportivos|MLIC|Software Mantenimiento/Sin Licencia|1733|15|Software|C10019|SW Entretenimiento|SPT-SW|Software Juegos Deportivos|MLIC|es-MX
15|Software|1553|Software Juegos|SPT-SW|Software Juegos Deportivos|RLTY|Microsoft Royalty Skus|1664|15|Software|C10019|SW Entretenimiento|SPT-SW|Software Juegos Deportivos|RLTY|es-MX
15|Software|1553|Software Juegos|SPT-SW|Software Juegos Deportivos|VDOC|Kit Documentación de Licencia Volumen|1690|15|Software|C10019|SW Entretenimiento|SPT-SW|Software Juegos Deportivos|VDOC|es-MX
15|Software|1553|Software Juegos|SPT-SW|Software Juegos Deportivos|VLIC|Licencia Volumen|1705|15|Software|C10019|SW Entretenimiento|SPT-SW|Software Juegos Deportivos|VLIC|es-MX
15|Software|1553|Software Juegos|STR-SW|Software Juegos de Estrategia|BOOK|Documentación|1666|15|Software|C10019|SW Entretenimiento|STR-SW|Software Juegos de Estrategia|BOOK|es-MX
15|Software|1553|Software Juegos|STR-SW|Software Juegos de Estrategia|CROM|Software en CD-ROM|1754|15|Software|C10019|SW Entretenimiento|STR-SW|Software Juegos de Estrategia|CROM|es-MX
15|Software|1553|Software Juegos|STR-SW|Software Juegos de Estrategia|DVD|Software en DVD|1700|15|Software|C10019|SW Entretenimiento|STR-SW|Software Juegos de Estrategia|DVD|es-MX
15|Software|1553|Software Juegos|STR-SW|Software Juegos de Estrategia|ESD|Entrega electrónica de Software|1671|15|Software|C10019|SW Entretenimiento|STR-SW|Software Juegos de Estrategia|ESD|es-MX
15|Software|1553|Software Juegos|STR-SW|Software Juegos de Estrategia|LICS|Licencia Software Retail|1680|15|Software|C10019|SW Entretenimiento|STR-SW|Software Juegos de Estrategia|LICS|es-MX
15|Software|1553|Software Juegos|STR-SW|Software Juegos de Estrategia|MLIC|Software Mantenimiento/Sin Licencia|1755|15|Software|C10019|SW Entretenimiento|STR-SW|Software Juegos de Estrategia|MLIC|es-MX
15|Software|1553|Software Juegos|STR-SW|Software Juegos de Estrategia|RLTY|Microsoft Royalty Skus|1696|15|Software|C10019|SW Entretenimiento|STR-SW|Software Juegos de Estrategia|RLTY|es-MX
15|Software|1553|Software Juegos|STR-SW|Software Juegos de Estrategia|VDOC|Kit Documentación de Licencia Volumen|1745|15|Software|C10019|SW Entretenimiento|STR-SW|Software Juegos de Estrategia|VDOC|es-MX
15|Software|1553|Software Juegos|STR-SW|Software Juegos de Estrategia|VLIC|Licencia Volumen|1691|15|Software|C10019|SW Entretenimiento|STR-SW|Software Juegos de Estrategia|VLIC|es-MX
15|Software|1553|Software Juegos|STR-SW|Software Juegos de Estrategia|VMED|Media Kit Licencia Volumen|1751|15|Software|C10019|SW Entretenimiento|STR-SW|Software Juegos de Estrategia|VMED|es-MX
15|Software|1569|Software Seguridad|AAA-SW|Software de Autentificación|CROM|Software en CD-ROM|1867|15|Software|C10020|SW Seguridad|AAA-SW|Software de Autentificación|CROM|es-MX
15|Software|1569|Software Seguridad|AAA-SW|Software de Autentificación|DVD|Software en DVD|1872|15|Software|C10020|SW Seguridad|AAA-SW|Software de Autentificación|DVD|es-MX
15|Software|1569|Software Seguridad|AAA-SW|Software de Autentificación|ESD|Entrega electrónica de Software|1829|15|Software|C10020|SW Seguridad|AAA-SW|Software de Autentificación|ESD|es-MX
15|Software|1569|Software Seguridad|AAA-SW|Software de Autentificación|MLIC|Software Mantenimiento/Sin Licencia|1883|15|Software|C10020|SW Seguridad|AAA-SW|Software de Autentificación|MLIC|es-MX
15|Software|1569|Software Seguridad|AAA-SW|Software de Autentificación|RLTY|Microsoft Royalty Skus|1855|15|Software|C10020|SW Seguridad|AAA-SW|Software de Autentificación|RLTY|es-MX
15|Software|1569|Software Seguridad|AAA-SW|Software de Autentificación|VDOC|Kit Documentación de Licencia Volumen|1893|15|Software|C10020|SW Seguridad|AAA-SW|Software de Autentificación|VDOC|es-MX
15|Software|1569|Software Seguridad|AAA-SW|Software de Autentificación|VLIC|Licencia Volumen|1859|15|Software|C10020|SW Seguridad|AAA-SW|Software de Autentificación|VLIC|es-MX
15|Software|1569|Software Seguridad|ACS-SW|Software de Control de Acceso|BOOK|Documentación|1914|15|Software|C10020|SW Seguridad|ACS-SW|Software de Control de Acceso|BOOK|es-MX
15|Software|1569|Software Seguridad|ACS-SW|Software de Control de Acceso|CROM|Software en CD-ROM|1866|15|Software|C10020|SW Seguridad|ACS-SW|Software de Control de Acceso|CROM|es-MX
15|Software|1569|Software Seguridad|ACS-SW|Software de Control de Acceso|ESD|Entrega electrónica de Software|1876|15|Software|C10020|SW Seguridad|ACS-SW|Software de Control de Acceso|ESD|es-MX
15|Software|1569|Software Seguridad|ACS-SW|Software de Control de Acceso|LICS|Licencia Software Retail|1925|15|Software|C10020|SW Seguridad|ACS-SW|Software de Control de Acceso|LICS|es-MX
15|Software|1569|Software Seguridad|ACS-SW|Software de Control de Acceso|SLIC|Licencia Volumen c/Soporte|1898|15|Software|C10020|SW Seguridad|ACS-SW|Software de Control de Acceso|SLIC|es-MX
15|Software|1569|Software Seguridad|ACS-SW|Software de Control de Acceso|VDOC|Kit Documentación de Licencia Volumen|1892|15|Software|C10020|SW Seguridad|ACS-SW|Software de Control de Acceso|VDOC|es-MX
15|Software|1569|Software Seguridad|ACS-SW|Software de Control de Acceso|VLIC|Licencia Volumen|1920|15|Software|C10020|SW Seguridad|ACS-SW|Software de Control de Acceso|VLIC|es-MX
15|Software|1569|Software Seguridad|ACS-SW|Software de Control de Acceso|VMED|Media Kit Licencia Volumen|1902|15|Software|C10020|SW Seguridad|ACS-SW|Software de Control de Acceso|VMED|es-MX
15|Software|1569|Software Seguridad|AS-SW|Software Anti-Spam|BOOK|Documentación|1822|15|Software|C10020|SW Seguridad|AS-SW|Software Anti-Spam|BOOK|es-MX
15|Software|1569|Software Seguridad|AS-SW|Software Anti-Spam|DVD|Software en DVD|1888|15|Software|C10020|SW Seguridad|AS-SW|Software Anti-Spam|DVD|es-MX
15|Software|1569|Software Seguridad|AS-SW|Software Anti-Spam|ESD|Entrega electrónica de Software|1821|15|Software|C10020|SW Seguridad|AS-SW|Software Anti-Spam|ESD|es-MX
15|Software|1569|Software Seguridad|AS-SW|Software Anti-Spam|MLIC|Software Mantenimiento/Sin Licencia|1844|15|Software|C10020|SW Seguridad|AS-SW|Software Anti-Spam|MLIC|es-MX
15|Software|1569|Software Seguridad|AS-SW|Software Anti-Spam|RLTY|Microsoft Royalty Skus|1870|15|Software|C10020|SW Seguridad|AS-SW|Software Anti-Spam|RLTY|es-MX
15|Software|1569|Software Seguridad|AS-SW|Software Anti-Spam|VDOC|Kit Documentación de Licencia Volumen|1901|15|Software|C10020|SW Seguridad|AS-SW|Software Anti-Spam|VDOC|es-MX
15|Software|1569|Software Seguridad|AS-SW|Software Anti-Spam|VLIC|Licencia Volumen|1912|15|Software|C10020|SW Seguridad|AS-SW|Software Anti-Spam|VLIC|es-MX
15|Software|1569|Software Seguridad|AT-SW|Software Antirrobo|CROM|Software en CD-ROM|1913|15|Software|C10020|SW Seguridad|AT-SW|Software Antirrobo|CROM|es-MX
15|Software|1569|Software Seguridad|AT-SW|Software Antirrobo|DVD|Software en DVD|1886|15|Software|C10020|SW Seguridad|AT-SW|Software Antirrobo|DVD|es-MX
15|Software|1569|Software Seguridad|AT-SW|Software Antirrobo|ESD|Entrega electrónica de Software|1904|15|Software|C10020|SW Seguridad|AT-SW|Software Antirrobo|ESD|es-MX
15|Software|1569|Software Seguridad|AT-SW|Software Antirrobo|LICS|Licencia Software Retail|1826|15|Software|C10020|SW Seguridad|AT-SW|Software Antirrobo|LICS|es-MX
15|Software|1569|Software Seguridad|AT-SW|Software Antirrobo|MLIC|Software Mantenimiento/Sin Licencia|1905|15|Software|C10020|SW Seguridad|AT-SW|Software Antirrobo|MLIC|es-MX
15|Software|1569|Software Seguridad|AT-SW|Software Antirrobo|RLTY|Microsoft Royalty Skus|1930|15|Software|C10020|SW Seguridad|AT-SW|Software Antirrobo|RLTY|es-MX
15|Software|1569|Software Seguridad|AT-SW|Software Antirrobo|SLIC|Licencia Volumen c/Soporte|1903|15|Software|C10020|SW Seguridad|AT-SW|Software Antirrobo|SLIC|es-MX
15|Software|1569|Software Seguridad|AT-SW|Software Antirrobo|VDOC|Kit Documentación de Licencia Volumen|1931|15|Software|C10020|SW Seguridad|AT-SW|Software Antirrobo|VDOC|es-MX
15|Software|1569|Software Seguridad|AT-SW|Software Antirrobo|VMED|Media Kit Licencia Volumen|1810|15|Software|C10020|SW Seguridad|AT-SW|Software Antirrobo|VMED|es-MX
15|Software|1569|Software Seguridad|BWM-SW|Software Administración de Ancho de Banda|BOOK|Documentación|1816|15|Software|C10020|SW Seguridad|BWM-SW|Software Administración de Ancho de Banda|BOOK|es-MX
15|Software|1569|Software Seguridad|BWM-SW|Software Administración de Ancho de Banda|CROM|Software en CD-ROM|1928|15|Software|C10020|SW Seguridad|BWM-SW|Software Administración de Ancho de Banda|CROM|es-MX
15|Software|1569|Software Seguridad|BWM-SW|Software Administración de Ancho de Banda|DVD|Software en DVD|1841|15|Software|C10020|SW Seguridad|BWM-SW|Software Administración de Ancho de Banda|DVD|es-MX
15|Software|1569|Software Seguridad|BWM-SW|Software Administración de Ancho de Banda|MLIC|Software Mantenimiento/Sin Licencia|1861|15|Software|C10020|SW Seguridad|BWM-SW|Software Administración de Ancho de Banda|MLIC|es-MX
15|Software|1569|Software Seguridad|BWM-SW|Software Administración de Ancho de Banda|RLTY|Microsoft Royalty Skus|1895|15|Software|C10020|SW Seguridad|BWM-SW|Software Administración de Ancho de Banda|RLTY|es-MX
15|Software|1569|Software Seguridad|BWM-SW|Software Administración de Ancho de Banda|SLIC|Licencia Volumen c/Soporte|1909|15|Software|C10020|SW Seguridad|BWM-SW|Software Administración de Ancho de Banda|SLIC|es-MX
15|Software|1569|Software Seguridad|BWM-SW|Software Administración de Ancho de Banda|VDOC|Kit Documentación de Licencia Volumen|1832|15|Software|C10020|SW Seguridad|BWM-SW|Software Administración de Ancho de Banda|VDOC|es-MX
15|Software|1569|Software Seguridad|BWM-SW|Software Administración de Ancho de Banda|VLIC|Licencia Volumen|1917|15|Software|C10020|SW Seguridad|BWM-SW|Software Administración de Ancho de Banda|VLIC|es-MX
15|Software|1569|Software Seguridad|EN-SW|Software Encriptado|BOOK|Documentación|1809|15|Software|C10020|SW Seguridad|EN-SW|Software Encriptado|BOOK|es-MX
15|Software|1569|Software Seguridad|EN-SW|Software Encriptado|CROM|Software en CD-ROM|1926|15|Software|C10020|SW Seguridad|EN-SW|Software Encriptado|CROM|es-MX
15|Software|1569|Software Seguridad|EN-SW|Software Encriptado|ESD|Entrega electrónica de Software|1813|15|Software|C10020|SW Seguridad|EN-SW|Software Encriptado|ESD|es-MX
15|Software|1569|Software Seguridad|EN-SW|Software Encriptado|VDOC|Kit Documentación de Licencia Volumen|1919|15|Software|C10020|SW Seguridad|EN-SW|Software Encriptado|VDOC|es-MX
15|Software|1569|Software Seguridad|EN-SW|Software Encriptado|VLIC|Licencia Volumen|1927|15|Software|C10020|SW Seguridad|EN-SW|Software Encriptado|VLIC|es-MX
15|Software|1569|Software Seguridad|EN-SW|Software Encriptado|VMED|Media Kit Licencia Volumen|1890|15|Software|C10020|SW Seguridad|EN-SW|Software Encriptado|VMED|es-MX
15|Software|1569|Software Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|BOOK|Documentación|1827|15|Software|C10020|SW Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|BOOK|es-MX
15|Software|1569|Software Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|CROM|Software en CD-ROM|1875|15|Software|C10020|SW Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|CROM|es-MX
15|Software|1569|Software Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|ESD|Entrega electrónica de Software|1932|15|Software|C10020|SW Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|ESD|es-MX
15|Software|1569|Software Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|LICS|Licencia Software Retail|1834|15|Software|C10020|SW Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|LICS|es-MX
15|Software|1569|Software Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|MLIC|Software Mantenimiento/Sin Licencia|1933|15|Software|C10020|SW Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|MLIC|es-MX
15|Software|1569|Software Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|RLTY|Microsoft Royalty Skus|1897|15|Software|C10020|SW Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|RLTY|es-MX
15|Software|1569|Software Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|VLIC|Licencia Volumen|1865|15|Software|C10020|SW Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|VLIC|es-MX
15|Software|1569|Software Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|VMED|Media Kit Licencia Volumen|1854|15|Software|C10020|SW Seguridad|FLT-SW|Filtrado de Contenidos /Gestión de Software|VMED|es-MX
15|Software|1569|Software Seguridad|FW-SW|Firewall/Software VPN|BOOK|Documentación|1874|15|Software|C10020|SW Seguridad|FW-SW|Firewall/Software VPN|BOOK|es-MX
15|Software|1569|Software Seguridad|FW-SW|Firewall/Software VPN|CROM|Software en CD-ROM|1879|15|Software|C10020|SW Seguridad|FW-SW|Firewall/Software VPN|CROM|es-MX
15|Software|1569|Software Seguridad|FW-SW|Firewall/Software VPN|DVD|Software en DVD|1845|15|Software|C10020|SW Seguridad|FW-SW|Firewall/Software VPN|DVD|es-MX
15|Software|1569|Software Seguridad|FW-SW|Firewall/Software VPN|ESD|Entrega electrónica de Software|1868|15|Software|C10020|SW Seguridad|FW-SW|Firewall/Software VPN|ESD|es-MX
15|Software|1569|Software Seguridad|FW-SW|Firewall/Software VPN|LICS|Licencia Software Retail|1838|15|Software|C10020|SW Seguridad|FW-SW|Firewall/Software VPN|LICS|es-MX
15|Software|1569|Software Seguridad|FW-SW|Firewall/Software VPN|MLIC|Software Mantenimiento/Sin Licencia|1853|15|Software|C10020|SW Seguridad|FW-SW|Firewall/Software VPN|MLIC|es-MX
15|Software|1569|Software Seguridad|FW-SW|Firewall/Software VPN|RLTY|Microsoft Royalty Skus|1869|15|Software|C10020|SW Seguridad|FW-SW|Firewall/Software VPN|RLTY|es-MX
15|Software|1569|Software Seguridad|FW-SW|Firewall/Software VPN|SLIC|Licencia Volumen c/Soporte|1896|15|Software|C10020|SW Seguridad|FW-SW|Firewall/Software VPN|SLIC|es-MX
15|Software|1569|Software Seguridad|FW-SW|Firewall/Software VPN|VDOC|Kit Documentación de Licencia Volumen|1880|15|Software|C10020|SW Seguridad|FW-SW|Firewall/Software VPN|VDOC|es-MX
15|Software|1569|Software Seguridad|FW-SW|Firewall/Software VPN|VLIC|Licencia Volumen|1843|15|Software|C10020|SW Seguridad|FW-SW|Firewall/Software VPN|VLIC|es-MX
15|Software|1569|Software Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|BOOK|Documentación|1825|15|Software|C10020|SW Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|BOOK|es-MX
15|Software|1569|Software Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|CROM|Software en CD-ROM|1857|15|Software|C10020|SW Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|CROM|es-MX
15|Software|1569|Software Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|DVD|Software en DVD|1848|15|Software|C10020|SW Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|DVD|es-MX
15|Software|1569|Software Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|ESD|Entrega electrónica de Software|1811|15|Software|C10020|SW Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|ESD|es-MX
15|Software|1569|Software Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|RLTY|Microsoft Royalty Skus|1860|15|Software|C10020|SW Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|RLTY|es-MX
15|Software|1569|Software Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|SLIC|Licencia Volumen c/Soporte|1889|15|Software|C10020|SW Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|SLIC|es-MX
15|Software|1569|Software Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|VDOC|Kit Documentación de Licencia Volumen|1934|15|Software|C10020|SW Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|VDOC|es-MX
15|Software|1569|Software Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|VLIC|Licencia Volumen|1881|15|Software|C10020|SW Seguridad|IDS-SW|Software (IDS) Prevención de Intrusos|VLIC|es-MX
15|Software|1569|Software Seguridad|MFS-SW|Software Suites de Seguridad|BOOK|Documentación|1819|15|Software|C10020|SW Seguridad|MFS-SW|Software Suites de Seguridad|BOOK|es-MX
15|Software|1569|Software Seguridad|MFS-SW|Software Suites de Seguridad|CROM|Software en CD-ROM|1916|15|Software|C10020|SW Seguridad|MFS-SW|Software Suites de Seguridad|CROM|es-MX
15|Software|1569|Software Seguridad|MFS-SW|Software Suites de Seguridad|DVD|Software en DVD|1842|15|Software|C10020|SW Seguridad|MFS-SW|Software Suites de Seguridad|DVD|es-MX
15|Software|1569|Software Seguridad|MFS-SW|Software Suites de Seguridad|ESD|Entrega electrónica de Software|1847|15|Software|C10020|SW Seguridad|MFS-SW|Software Suites de Seguridad|ESD|es-MX
15|Software|1569|Software Seguridad|MFS-SW|Software Suites de Seguridad|LICS|Licencia Software Retail|1823|15|Software|C10020|SW Seguridad|MFS-SW|Software Suites de Seguridad|LICS|es-MX
15|Software|1569|Software Seguridad|MFS-SW|Software Suites de Seguridad|MLIC|Software Mantenimiento/Sin Licencia|1828|15|Software|C10020|SW Seguridad|MFS-SW|Software Suites de Seguridad|MLIC|es-MX
15|Software|1569|Software Seguridad|MFS-SW|Software Suites de Seguridad|RLTY|Microsoft Royalty Skus|1835|15|Software|C10020|SW Seguridad|MFS-SW|Software Suites de Seguridad|RLTY|es-MX
15|Software|1569|Software Seguridad|MFS-SW|Software Suites de Seguridad|SLIC|Licencia Volumen c/Soporte|1852|15|Software|C10020|SW Seguridad|MFS-SW|Software Suites de Seguridad|SLIC|es-MX
15|Software|1569|Software Seguridad|MFS-SW|Software Suites de Seguridad|VDOC|Kit Documentación de Licencia Volumen|1850|15|Software|C10020|SW Seguridad|MFS-SW|Software Suites de Seguridad|VDOC|es-MX
15|Software|1569|Software Seguridad|MFS-SW|Software Suites de Seguridad|VLIC|Licencia Volumen|1915|15|Software|C10020|SW Seguridad|MFS-SW|Software Suites de Seguridad|VLIC|es-MX
15|Software|1569|Software Seguridad|MFS-SW|Software Suites de Seguridad|VMED|Media Kit Licencia Volumen|1862|15|Software|C10020|SW Seguridad|MFS-SW|Software Suites de Seguridad|VMED|es-MX
15|Software|1569|Software Seguridad|PAC-SW|Software de Gestión de Control de Acceso Físico|BOOK|Documentación|1803|15|Software|C10020|SW Seguridad|PAC-SW|Software de Gestión de Control de Acceso Físico|BOOK|es-MX
15|Software|1569|Software Seguridad|PAC-SW|Software de Gestión de Control de Acceso Físico|CROM|Software en CD-ROM|1858|15|Software|C10020|SW Seguridad|PAC-SW|Software de Gestión de Control de Acceso Físico|CROM|es-MX
15|Software|1569|Software Seguridad|PAC-SW|Software de Gestión de Control de Acceso Físico|DVD|Software en DVD|1924|15|Software|C10020|SW Seguridad|PAC-SW|Software de Gestión de Control de Acceso Físico|DVD|es-MX
